# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_7	cds	195811	196458	+	BOFHPH_02210	206.0	3.0e-65	0.944	0.902	0.512	UniRef:UniRef50_A0A088F110
contig_7	cds	196534	198090	-	BOFHPH_02211	744.0	8.2e-268	1.002	0.942	0.674	UniRef:UniRef50_A0A1C5Q145
contig_7	cds	198111	200189	-	BOFHPH_02212	909.0	0.0	0.951	0.929	0.643	UniRef:UniRef50_Q64XZ6
contig_7	cds	200198	201580	-	BOFHPH_02213	554.0	8.3e-194	0.948	0.812	0.594	UniRef:UniRef50_S0FD58
contig_7	cds	201586	203031	-	BOFHPH_02214	652.0	2.3e-232	0.963	0.899	0.652	UniRef:UniRef50_B5CWJ7
contig_7	cds	203149	205131	-	BOFHPH_02215	710.0	6.2e-250	1.038	1.003	0.549	UniRef:UniRef50_B6VWN9
contig_7	cds	205144	208329	-	BOFHPH_02216	1269.0	0.0	0.988	0.900	0.597	UniRef:UniRef50_A0A662ZUB7
contig_7	cds	208514	212599	+	BOFHPH_02217	1431.0	0.0	1.001	0.992	0.541	UniRef:UniRef50_A0AA41D9W1
contig_7	cds	212671	214167	-	BOFHPH_02218	795.0	1.5e-287	1.173	1.0	0.699	UniRef:UniRef50_R7CWD8
contig_7	cds	214573	215922	+	BOFHPH_02219	620.0	2.1e-221	0.993	0.963	0.659	UniRef:UniRef50_U6RMA2
contig_7	cds	215936	217183	+	BOFHPH_02220	609.0	6.6e-218	1.002	0.965	0.695	UniRef:UniRef50_A6L7Y8
contig_7	ncRNA	217360	217513	-	BOFHPH_02221	177.0	5.9e-30	-	-	-	RFAM:RF04180
contig_7	cds	217594	221022	-	BOFHPH_02222	1303.0	0.0	1.039	0.887	0.587	UniRef:UniRef50_A0A5P3AYL8
contig_7	cds	221119	221919	-	BOFHPH_02223	445.0	6.9e-158	0.970	0.872	0.845	UniRef:UniRef50_A0A1M4V6Y7
contig_7	cds	221953	222180	-	BOFHPH_02224	-	-	-	-	-	-
contig_7	cds	222480	225026	-	BOFHPH_02225	1028.0	0.0	1.002	0.949	0.616	UniRef:UniRef50_B3JGP5
contig_7	cds	225005	225991	-	BOFHPH_02226	407.0	1.3e-140	1.0	0.879	0.582	UniRef:UniRef50_I9BNM4
contig_7	cds	226419	226784	+	BOFHPH_02227	153.0	3.1e-47	0.983	0.888	0.563	UniRef:UniRef50_A0A7J0APL3
contig_7	cds	226822	228162	+	BOFHPH_02228	400.0	5.1e-133	1.078	0.821	0.511	UniRef:UniRef50_A0A6A2RUS6
contig_7	cds	228198	228311	+	BOFHPH_02229	-	-	-	-	-	-
contig_7	cds	228387	230429	+	BOFHPH_02230	1160.0	0.0	1.0	1.0	0.884	UniRef:UniRef50_A0A3E5I251
contig_7	cds	230520	231695	-	BOFHPH_02231	769.0	3.6e-282	1.0	1.0	0.972	UniRef:UniRef50_Q64XX4
contig_7	cds	231658	231969	-	BOFHPH_02232	170.0	1.3e-54	1.049	1.0	0.806	UniRef:UniRef50_I9BNM9
contig_7	cds	232095	233096	-	BOFHPH_02233	479.0	1.2e-169	0.901	0.888	0.800	UniRef:UniRef50_Q8A018
contig_7	cds	233110	233778	-	BOFHPH_02234	416.0	3.1e-148	0.991	0.991	0.973	UniRef:UniRef50_A6LDS7
contig_7	cds	233808	234575	-	BOFHPH_02235	155.0	1.3e-44	0.992	0.969	0.542	UniRef:UniRef50_A0A6I7LY24
contig_7	cds	234585	235970	-	BOFHPH_02236	578.0	2.8e-204	0.993	0.962	0.609	UniRef:UniRef50_Q8A015
contig_7	cds	235974	237014	-	BOFHPH_02237	360.0	8.9e-122	1.0	0.896	0.835	UniRef:UniRef50_Q8A014
contig_7	cds	237097	238326	-	BOFHPH_02238	557.0	2.2e-197	1.0	0.936	0.663	UniRef:UniRef50_B6YRE0
contig_7	cds	238326	239150	-	BOFHPH_02239	389.0	1.4e-135	1.073	0.970	0.684	UniRef:UniRef50_B2RME4
contig_7	cds	239199	240311	-	BOFHPH_02240	615.0	1.2e-221	1.0	0.954	0.832	UniRef:UniRef50_Q8A011
contig_7	cds	240431	241597	-	BOFHPH_02241	532.0	1.5e-187	1.003	0.851	0.671	UniRef:UniRef50_A0A2E4BB12
contig_7	cds	241725	241910	+	BOFHPH_02242	-	-	-	-	-	-
contig_7	cds	241885	242013	+	BOFHPH_02243	-	-	-	-	-	-
contig_7	cds	242245	242826	-	BOFHPH_02244	236.0	8.1e-78	0.912	0.842	0.636	UniRef:UniRef50_A0A3N2NER9
contig_7	cds	242877	243800	-	BOFHPH_02245	-	-	-	-	-	-
contig_7	cds	243802	244752	-	BOFHPH_02246	397.0	6.2e-137	0.962	0.849	0.609	UniRef:UniRef50_G5ST29
contig_7	cds	244752	245495	-	BOFHPH_02247	298.0	1.5e-100	1.049	0.970	0.548	UniRef:UniRef50_W0EWB9
contig_7	cds	245522	246259	-	BOFHPH_02248	426.0	5.1e-151	0.984	0.858	0.867	UniRef:UniRef50_Q8A005
contig_7	cds	246382	247323	-	BOFHPH_02249	524.0	3.2e-187	1.003	0.885	0.828	UniRef:UniRef50_A6GYJ4
contig_7	cds	247343	248356	-	BOFHPH_02250	434.0	6.1e-151	0.938	0.804	0.706	UniRef:UniRef50_A0A0S2HX16
contig_7	cds	248520	249200	+	BOFHPH_02251	-	-	-	-	-	-
contig_7	cds	249276	250913	-	BOFHPH_02252	600.0	5.0e-210	0.991	0.952	0.998	UniRef:UniRef50_K9EGT5
contig_7	cds	250937	251434	-	BOFHPH_02253	238.0	1.6e-79	1.006	1.0	0.747	UniRef:UniRef50_Q8A000
contig_7	cds	251588	253375	+	BOFHPH_02254	805.0	2.3e-289	0.966	0.919	0.663	UniRef:UniRef50_Q5LGZ8
contig_7	cds	253407	254561	+	BOFHPH_02255	-	-	-	-	-	-
contig_7	cds	254642	255400	+	BOFHPH_02256	399.0	3.9e-140	0.992	0.868	0.776	UniRef:UniRef50_A0A7L4ZHT5
contig_7	cds	255424	256323	+	BOFHPH_02257	465.0	2.7e-164	1.023	0.882	0.768	UniRef:UniRef50_F9Z4Y3
contig_7	cds	256351	257004	+	BOFHPH_02258	-	-	-	-	-	-
contig_7	cds	256985	258070	-	BOFHPH_02259	457.0	1.9e-159	0.989	0.877	0.641	UniRef:UniRef50_F9D534
contig_7	cds	258092	261427	-	BOFHPH_02260	1736.0	0.0	0.970	0.981	0.736	UniRef:UniRef50_S8GY33
contig_7	cds	261453	262265	-	BOFHPH_02261	291.0	5.1e-96	1.070	0.812	0.516	UniRef:UniRef50_I8XUE5
contig_7	cds	262455	263849	-	BOFHPH_02262	585.0	4.0e-205	1.039	0.821	0.589	UniRef:UniRef50_A6KWM1
contig_7	cds	264952	267219	-	BOFHPH_02263	1057.0	0.0	0.972	0.937	0.677	UniRef:UniRef50_U6RHU4
contig_7	cds	267234	267530	+	BOFHPH_02264	-	-	-	-	-	-
contig_7	cds	267402	270173	-	BOFHPH_02265	1194.0	0.0	0.967	0.965	0.624	UniRef:UniRef50_A0A3B8R652
contig_7	cds	270300	273593	-	BOFHPH_02266	1258.0	0.0	1.057	1.014	0.550	UniRef:UniRef50_K5CA37
contig_7	cds	273607	274986	-	BOFHPH_02267	541.0	5.0e-189	1.007	0.883	0.565	UniRef:UniRef50_U6RR27
contig_7	cds	275124	276020	+	BOFHPH_02268	386.0	1.6e-133	1.0	0.928	0.614	UniRef:UniRef50_K9E9H2
contig_7	cds	276079	278730	-	BOFHPH_02269	1225.0	0.0	0.976	0.974	0.696	UniRef:UniRef50_A0A0I9SBJ9
contig_7	cds	278837	280273	-	BOFHPH_02270	664.0	1.0e-237	0.987	0.950	0.657	UniRef:UniRef50_Q64XT5
contig_7	cds	280285	281760	-	BOFHPH_02271	535.0	2.3e-186	1.002	0.955	0.565	UniRef:UniRef50_G8ULP5
contig_7	cds	281836	283473	-	BOFHPH_02272	678.0	6.0e-241	1.022	0.996	0.601	UniRef:UniRef50_D3I9B2
contig_7	cds	283495	286812	-	BOFHPH_02273	1558.0	0.0	1.029	1.007	0.719	UniRef:UniRef50_S0F473
contig_8	rRNA	1	76	+	BOFHPH_02274	40.1	2.2e-05	-	-	-	RFAM:RF00001
contig_8	cds	353	1225	-	BOFHPH_02275	483.0	1.8e-171	0.997	0.835	0.851	UniRef:UniRef50_Q8A0V4
contig_8	cds	1358	2071	+	BOFHPH_02276	319.0	8.5e-109	1.0	0.832	0.662	UniRef:UniRef50_A6LC86
contig_8	cds	2071	2793	+	BOFHPH_02277	293.0	5.1e-99	0.950	0.934	0.636	UniRef:UniRef50_I9GEE1
contig_8	cds	2864	3286	+	BOFHPH_02278	240.0	4.2e-81	1.0	0.933	0.871	UniRef:UniRef50_K0XGH2
contig_8	cds	3283	4125	+	BOFHPH_02279	-	-	-	-	-	-
contig_8	cds	4195	4746	+	BOFHPH_02280	198.0	3.1e-63	0.989	0.910	0.541	UniRef:UniRef50_A0A117MJ20
contig_8	cds	4751	5413	+	BOFHPH_02281	267.0	7.4e-89	1.141	0.984	0.594	UniRef:UniRef50_I9RQT9
contig_8	cds	5413	7509	+	BOFHPH_02282	939.0	0.0	1.0	0.927	0.686	UniRef:UniRef50_Q8A0U7
contig_8	cds	7731	8192	+	BOFHPH_02283	205.0	8.5e-67	0.993	0.864	0.678	UniRef:UniRef50_E1QJQ5
contig_8	cds	8243	9097	+	BOFHPH_02284	321.0	1.2e-107	1.088	0.873	0.563	UniRef:UniRef50_U6RBW8
contig_8	cds	9202	9744	+	BOFHPH_02285	190.0	7.4e-60	0.983	0.816	0.554	UniRef:UniRef50_A0A2E0GY52
contig_8	cds	9734	11077	+	BOFHPH_02286	707.0	3.3e-255	0.951	0.882	0.807	UniRef:UniRef50_I9RQU4
contig_8	cds	11118	11873	+	BOFHPH_02287	480.0	1.8e-172	1.0	0.940	0.976	UniRef:UniRef50_Q8A0U2
contig_8	cds	11966	12415	+	BOFHPH_02288	221.0	5.7e-73	1.020	0.869	0.750	UniRef:UniRef50_Q8A0U1
contig_8	cds	12418	13002	+	BOFHPH_02289	232.0	1.8e-76	0.938	0.933	0.632	UniRef:UniRef50_Q7MWI5
contig_8	cds	13126	13698	+	BOFHPH_02290	321.0	9.3e-112	1.0	0.990	0.842	UniRef:UniRef50_F3PNE8
contig_8	cds	13824	14759	+	BOFHPH_02291	462.0	1.3e-162	0.971	0.830	0.762	UniRef:UniRef50_I9VAK4
contig_8	cds	14921	18301	+	BOFHPH_02292	1464.0	0.0	0.994	0.991	0.626	UniRef:UniRef50_Q5L928
contig_8	cds	18312	19925	+	BOFHPH_02293	764.0	2.0e-275	1.004	0.998	0.712	UniRef:UniRef50_I9VAY1
contig_8	cds	19977	21503	+	BOFHPH_02294	607.0	1.4e-213	1.057	0.939	0.568	UniRef:UniRef50_R5I5J3
contig_8	cds	21639	23642	-	BOFHPH_02295	1056.0	0.0	1.058	0.915	0.751	UniRef:UniRef50_A0A1K1MXY1
contig_8	cds	24385	25158	-	BOFHPH_02296	346.0	1.1e-118	0.992	0.842	0.655	UniRef:UniRef50_F0F641
contig_8	cds	25174	26235	-	BOFHPH_02297	534.0	6.2e-190	1.0	0.905	0.728	UniRef:UniRef50_A0A139KHN4
contig_8	cds	26258	27442	-	BOFHPH_02298	687.0	3.0e-249	0.967	0.876	0.858	UniRef:UniRef50_A0A139KHM1
contig_8	cds	27417	28319	-	BOFHPH_02299	362.0	3.9e-124	0.933	0.883	0.632	UniRef:UniRef50_A0A380Z7R8
contig_8	cds	28772	29494	+	BOFHPH_02300	463.0	1.3e-165	1.0	0.860	0.988	UniRef:UniRef50_R9I0J6
contig_8	cds	29700	30608	+	BOFHPH_02301	355.0	1.5e-121	0.983	0.943	0.586	UniRef:UniRef50_A0A174NKI3
contig_8	cds	30699	33995	+	BOFHPH_02302	1886.0	0.0	1.008	1.0	0.835	UniRef:UniRef50_F7LS39
contig_8	cds	34009	35469	+	BOFHPH_02303	468.0	5.8e-160	0.988	0.954	0.519	UniRef:UniRef50_Q5L941
contig_8	cds	35562	36662	+	BOFHPH_02304	782.0	5.2e-288	1.0	0.968	0.995	UniRef:UniRef50_E1WMX6
contig_8	cds	36686	38344	+	BOFHPH_02305	620.0	3.8e-218	0.976	0.956	0.568	UniRef:UniRef50_A0A174MTY0
contig_8	cds	38350	39585	+	BOFHPH_02306	497.0	1.1e-173	1.015	0.959	0.576	UniRef:UniRef50_U6RDF2
contig_8	cds	39654	40616	-	BOFHPH_02307	-	-	-	-	-	-
contig_8	cds	40679	42583	-	BOFHPH_02308	889.0	0.0	0.989	0.878	0.679	UniRef:UniRef50_A0A449I3U9
contig_8	cds	42580	44298	-	BOFHPH_02309	697.0	8.9e-247	0.995	0.869	0.599	UniRef:UniRef50_D1PXX9
contig_8	cds	44497	45069	+	BOFHPH_02310	320.0	1.3e-110	1.0	0.837	0.789	UniRef:UniRef50_A0A7Y9L8T3
contig_8	cds	45398	46231	-	BOFHPH_02311	465.0	4.3e-165	1.162	1.006	0.758	UniRef:UniRef50_Q64W50
contig_8	cds	46371	46718	-	BOFHPH_02312	186.0	9.4e-61	0.913	0.861	0.771	UniRef:UniRef50_Q64PB2
contig_8	cds	47911	48342	+	BOFHPH_02313	-	-	-	-	-	-
contig_8	cds	48401	48886	+	BOFHPH_02314	206.0	2.6e-67	0.963	0.957	0.665	UniRef:UniRef50_I8XP87
contig_8	cds	48985	49605	+	BOFHPH_02315	-	-	-	-	-	-
contig_8	cds	49617	50249	+	BOFHPH_02316	260.0	1.2e-86	0.981	0.858	0.617	UniRef:UniRef50_A0A1I0K6Q1
contig_8	cds	50246	50962	+	BOFHPH_02317	300.0	5.3e-102	1.0	0.992	0.571	UniRef:UniRef50_A0A1Q6TTN8
contig_8	cds	50965	51696	+	BOFHPH_02318	248.0	4.9e-81	1.041	0.948	0.522	UniRef:UniRef50_A0A345D9B0
contig_8	cds	51693	52016	+	BOFHPH_02319	151.0	3.8e-47	0.981	0.929	0.667	UniRef:UniRef50_A0A0S1SEZ1
contig_8	cds	52036	53568	+	BOFHPH_02320	951.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9SBF9
contig_8	cds	53565	54416	+	BOFHPH_02321	-	-	-	-	-	-
contig_8	cds	54562	55617	+	BOFHPH_02322	379.0	3.7e-129	0.991	0.959	0.520	UniRef:UniRef50_A0A7G3YWG1
contig_8	cds	55607	56107	+	BOFHPH_02323	-	-	-	-	-	-
contig_8	cds	56132	56983	+	BOFHPH_02324	588.0	2.2e-214	1.0	0.979	0.996	UniRef:UniRef50_A0A097EN33
contig_8	cds	56980	57966	+	BOFHPH_02325	-	-	-	-	-	-
contig_8	cds	57963	59048	+	BOFHPH_02326	659.0	1.5e-239	0.997	0.989	0.989	UniRef:UniRef50_A0A396BJS8
contig_8	cds	59077	59910	+	BOFHPH_02327	551.0	6.7e-200	1.0	1.0	1.0	UniRef:UniRef50_A0A396BS82
contig_8	cds	59955	60707	+	BOFHPH_02328	277.0	3.6e-92	0.976	0.921	0.570	UniRef:UniRef50_H1PZQ8
contig_8	cds	60704	61600	+	BOFHPH_02329	469.0	2.2e-166	1.047	1.0	0.747	UniRef:UniRef50_A0A0P0G337
contig_8	cds	61716	62666	+	BOFHPH_02330	462.0	3.0e-162	1.206	0.997	0.648	UniRef:UniRef50_A0A174JAZ5
contig_8	cds	62673	62798	+	BOFHPH_02331	-	-	-	-	-	-
contig_8	cds	62849	63100	+	BOFHPH_02332	-	-	-	-	-	-
contig_8	cds	63423	63902	+	BOFHPH_02333	-	-	-	-	-	-
contig_8	cds	63928	64020	+	BOFHPH_02334	40.4	2.3e-05	0.967	0.906	0.724	UniRef:UniRef50_I9VZ00
contig_8	cds	64308	66377	+	BOFHPH_02335	707.0	3.0e-248	1.003	0.996	0.520	UniRef:UniRef50_Q64PD2
contig_8	cds	66425	66859	-	BOFHPH_02336	265.0	8.3e-91	1.0	0.906	0.875	UniRef:UniRef50_F5IXK8
contig_8	cds	66972	67502	+	BOFHPH_02337	228.0	9.4e-75	1.0	0.800	0.614	UniRef:UniRef50_A0A0S2I214
contig_8	cds	67502	69292	+	BOFHPH_02338	670.0	3.9e-236	0.980	0.940	0.579	UniRef:UniRef50_F8X0H7
contig_8	cds	69367	70311	+	BOFHPH_02339	479.0	1.8e-169	0.981	0.883	0.760	UniRef:UniRef50_S0FCC6
contig_8	cds	70499	71149	+	BOFHPH_02340	364.0	2.9e-127	1.0	0.847	0.847	UniRef:UniRef50_Q8A0S5
contig_8	cds	71240	73258	+	BOFHPH_02341	665.0	6.5e-232	0.957	0.917	0.523	UniRef:UniRef50_A0A069D3A5
contig_8	cds	73309	74340	+	BOFHPH_02342	542.0	9.7e-194	0.994	0.917	0.745	UniRef:UniRef50_A0A139KGT1
contig_8	cds	74545	75189	+	BOFHPH_02343	-	-	-	-	-	-
contig_8	cds	75226	76614	+	BOFHPH_02344	551.0	8.5e-193	1.009	0.894	0.618	UniRef:UniRef50_A0A376ES80
contig_8	cds	76796	79801	+	BOFHPH_02345	1542.0	0.0	0.983	0.976	0.734	UniRef:UniRef50_A0A3B8VYD5
contig_8	cds	79841	82150	+	BOFHPH_02346	1254.0	0.0	1.051	0.967	0.739	UniRef:UniRef50_A0A4R5F8Q3
contig_8	cds	82367	83563	+	BOFHPH_02347	745.0	1.8e-272	1.0	0.997	0.925	UniRef:UniRef50_Q64PE3
contig_8	cds	83695	84879	-	BOFHPH_02348	490.0	4.3e-171	1.132	0.982	0.565	UniRef:UniRef50_A0A4Z0Y7L9
contig_8	cds	84876	86294	-	BOFHPH_02349	659.0	1.6e-237	0.805	0.995	0.861	UniRef:UniRef50_D3AUH4
contig_8	cds	86307	87344	-	BOFHPH_02350	443.0	1.6e-154	0.994	0.905	0.650	UniRef:UniRef50_A0A174UER0
contig_8	cds	87325	88794	-	BOFHPH_02351	641.0	4.9e-227	0.998	0.833	0.701	UniRef:UniRef50_F9Z9G9
contig_8	cds	88883	89662	-	BOFHPH_02352	294.0	2.1e-98	0.985	0.861	0.592	UniRef:UniRef50_R5N453
contig_8	cds	89659	90720	-	BOFHPH_02353	532.0	1.3e-189	0.847	0.806	0.920	UniRef:UniRef50_I8W7L8
contig_8	cds	90749	91636	-	BOFHPH_02354	394.0	1.3e-136	1.085	0.997	0.681	UniRef:UniRef50_A0A139JTE5
contig_8	cds	91657	95976	-	BOFHPH_02355	2020.0	0.0	1.022	1.0	0.727	UniRef:UniRef50_R7ACF6
contig_8	cds	96155	98497	+	BOFHPH_02356	1100.0	0.0	0.969	0.964	0.668	UniRef:UniRef50_K6A612
contig_8	cds	98560	99102	+	BOFHPH_02357	187.0	3.1e-59	0.889	0.865	0.531	UniRef:UniRef50_A0A7W1IM16
contig_8	cds	99222	99752	-	BOFHPH_02358	245.0	4.2e-82	0.898	0.854	0.709	UniRef:UniRef50_A0A3S4T2M6
contig_8	cds	99756	100976	-	BOFHPH_02359	468.0	5.9e-162	0.983	0.860	0.556	UniRef:UniRef50_J6H2S8
contig_8	cds	101057	102106	+	BOFHPH_02360	489.0	2.3e-172	1.117	1.0	0.677	UniRef:UniRef50_R6YWV1
contig_8	cds	102218	102442	+	BOFHPH_02361	149.0	2.5e-47	1.0	1.0	0.986	UniRef:UniRef50_A0A396BLU1
contig_8	cds	102794	103432	+	BOFHPH_02362	-	-	-	-	-	-
contig_8	cds	103676	103999	+	BOFHPH_02363	179.0	3.8e-58	0.916	0.883	0.908	UniRef:UniRef50_I9SFY4
contig_8	cds	103989	105104	+	BOFHPH_02364	436.0	1.9e-151	1.0	0.997	0.566	UniRef:UniRef50_Q64PG1
contig_8	cds	105458	105811	-	BOFHPH_02365	137.0	5.1e-41	0.974	0.905	0.614	UniRef:UniRef50_E6SR58
contig_8	cds	106077	106679	-	BOFHPH_02366	242.0	4.5e-80	1.0	0.939	0.635	UniRef:UniRef50_F3ZPB0
contig_8	cds	106676	106963	-	BOFHPH_02367	144.0	1.2e-44	0.947	0.804	0.811	UniRef:UniRef50_Q8A5R2
contig_8	cds	107001	108035	-	BOFHPH_02368	628.0	7.1e-228	0.985	0.942	0.906	UniRef:UniRef50_Q64PG5
contig_8	cds	108042	110720	-	BOFHPH_02369	1130.0	0.0	1.016	0.973	0.607	UniRef:UniRef50_K9DX44
contig_8	cds	110723	111601	-	BOFHPH_02370	301.0	1.8e-100	1.0	0.993	0.521	UniRef:UniRef50_U2E2K7
contig_8	cds	111613	112050	-	BOFHPH_02371	257.0	6.0e-88	1.0	1.0	0.890	UniRef:UniRef50_I9ATK2
contig_8	cds	112176	112733	-	BOFHPH_02372	234.0	2.7e-77	0.962	0.932	0.674	UniRef:UniRef50_R7JNZ2
contig_8	cds	112746	113879	-	BOFHPH_02373	573.0	2.4e-204	1.0	0.847	0.721	UniRef:UniRef50_A0A1C5NSQ4
contig_8	cds	113965	114249	-	BOFHPH_02374	194.0	1.0e-64	1.0	1.0	1.0	UniRef:UniRef50_A0A9Q4P7S0
contig_8	cds	114514	114684	-	BOFHPH_02375	-	-	-	-	-	-
contig_8	cds	114715	115026	+	BOFHPH_02376	-	-	-	-	-	-
contig_8	cds	115033	116019	+	BOFHPH_02377	618.0	1.7e-224	0.997	0.988	0.930	UniRef:UniRef50_A0A0I9SDK0
contig_8	cds	116006	116500	+	BOFHPH_02378	196.0	4.2e-63	1.0	0.927	0.567	UniRef:UniRef50_A0A0J9FIR4
contig_8	cds	116773	118929	+	BOFHPH_02379	787.0	5.1e-278	0.989	0.935	0.558	UniRef:UniRef50_E4T5B8
contig_8	cds	119319	120878	+	BOFHPH_02380	708.0	1.2e-253	1.013	0.987	0.703	UniRef:UniRef50_Q08408
contig_8	cds	120880	121581	+	BOFHPH_02381	372.0	6.9e-130	0.996	0.882	0.776	UniRef:UniRef50_Q9AE24
contig_8	cds	121657	121833	-	BOFHPH_02382	82.8	2.8e-21	1.0	0.841	0.741	UniRef:UniRef50_E6SR48
contig_8	cds	121972	122418	-	BOFHPH_02383	276.0	3.3e-95	1.0	0.892	0.953	UniRef:UniRef50_U6RHH9
contig_8	cds	122580	122924	+	BOFHPH_02384	140.0	3.6e-42	0.982	0.830	0.643	UniRef:UniRef50_A6H0P3
contig_8	cds	122927	123199	+	BOFHPH_02385	127.0	7.7e-38	0.922	0.814	0.711	UniRef:UniRef50_Q11RW9
contig_8	cds	123211	123654	+	BOFHPH_02386	192.0	1.6e-61	1.0	0.817	0.735	UniRef:UniRef50_Q11RW8
contig_8	cds	123892	124107	-	BOFHPH_02387	-	-	-	-	-	-
contig_8	cds	124266	125939	-	BOFHPH_02388	781.0	5.1e-280	0.995	0.863	0.681	UniRef:UniRef50_A0A7W5DSD2
contig_8	cds	126079	127398	+	BOFHPH_02389	643.0	3.6e-230	0.995	0.899	0.714	UniRef:UniRef50_A0A380Z866
contig_8	cds	127440	128297	+	BOFHPH_02390	398.0	1.5e-138	0.972	0.850	0.679	UniRef:UniRef50_A0A380Z6I6
contig_8	cds	128290	129321	+	BOFHPH_02391	382.0	2.3e-130	0.980	0.903	0.560	UniRef:UniRef50_A0A379DYZ1
contig_8	cds	129326	129844	+	BOFHPH_02392	270.0	1.3e-91	0.994	0.877	0.754	UniRef:UniRef50_A0A7X6YT17
contig_8	cds	130408	131829	-	BOFHPH_02393	768.0	4.1e-279	0.998	0.998	0.778	UniRef:UniRef50_Q64PK8
contig_8	cds	131853	132221	-	BOFHPH_02394	165.0	3.8e-52	0.951	0.892	0.655	UniRef:UniRef50_A0A108TAV0
contig_8	cds	132273	133304	-	BOFHPH_02395	532.0	8.8e-190	0.985	0.909	0.769	UniRef:UniRef50_I9GEL0
contig_8	cds	133433	136135	-	BOFHPH_02396	1032.0	0.0	1.004	0.975	0.552	UniRef:UniRef50_A6L062
contig_8	cds	136232	136384	+	BOFHPH_02397	-	-	-	-	-	-
contig_8	cds	136333	138954	-	BOFHPH_02398	1108.0	0.0	0.971	0.927	0.626	UniRef:UniRef50_A0A132H119
contig_8	cds	139125	139913	+	BOFHPH_02399	403.0	2.0e-141	0.950	0.883	0.807	UniRef:UniRef50_K0X0A5
contig_8	cds	139986	141413	-	BOFHPH_02400	688.0	1.4e-247	0.985	0.992	0.733	UniRef:UniRef50_W0EPL4
contig_8	cds	141762	142655	-	BOFHPH_02401	353.0	1.3e-120	1.0	0.952	0.677	UniRef:UniRef50_Q8A5U6
contig_8	cds	142675	143973	-	BOFHPH_02402	569.0	6.1e-201	0.981	0.871	0.717	UniRef:UniRef50_A0A380ZBA6
contig_8	cds	144037	144930	+	BOFHPH_02403	356.0	1.8e-121	1.061	0.935	0.590	UniRef:UniRef50_K9E1T9
contig_8	cds	145026	145496	+	BOFHPH_02404	222.0	1.2e-73	0.942	0.907	0.673	UniRef:UniRef50_Q8A7R0
contig_8	cds	145845	146585	+	BOFHPH_02405	506.0	8.2e-183	1.0	0.898	0.992	UniRef:UniRef50_K9DUM3
contig_8	cds	146608	148701	-	BOFHPH_02406	1025.0	0.0	1.0	0.963	0.714	UniRef:UniRef50_A0A0I9S8Q6
contig_8	cds	148896	151202	-	BOFHPH_02407	859.0	2.5e-305	0.996	0.988	0.523	UniRef:UniRef50_A0A7J0A5V5
contig_8	cds	151664	152200	+	BOFHPH_02408	236.0	3.3e-78	1.0	0.848	0.607	UniRef:UniRef50_A0A1I1UD61
contig_8	cds	152290	154998	+	BOFHPH_02409	1212.0	0.0	1.044	0.978	0.665	UniRef:UniRef50_A0A1G7TCT3
contig_8	cds	155088	155750	-	BOFHPH_02410	297.0	8.5e-101	1.0	0.884	0.645	UniRef:UniRef50_B5RKV2
contig_8	cds	155757	156794	-	BOFHPH_02411	659.0	3.7e-239	1.0	0.831	0.916	UniRef:UniRef50_Q8A5V7
contig_8	tRNA	157013	157084	+	BOFHPH_02412	39.7	-	-	-	-	-
contig_8	cds	157140	157868	-	BOFHPH_02413	365.0	6.5e-127	0.979	0.823	0.730	UniRef:UniRef50_A0A0P0M522
contig_8	cds	157966	158472	+	BOFHPH_02414	297.0	6.6e-103	1.0	1.0	0.899	UniRef:UniRef50_Q64PM6
contig_8	cds	158551	159888	-	BOFHPH_02415	819.0	7.3e-300	1.0	0.961	0.917	UniRef:UniRef50_Q8A5W2
contig_8	cds	159914	160909	-	BOFHPH_02416	492.0	3.3e-174	0.988	0.911	0.725	UniRef:UniRef50_F5J3F9
contig_8	cds	161009	162736	-	BOFHPH_02417	884.0	0.0	0.993	0.914	0.741	UniRef:UniRef50_Q8A5W4
contig_8	cds	162844	164232	+	BOFHPH_02418	628.0	5.1e-224	0.961	0.953	0.709	UniRef:UniRef50_A0A1V6C1Y6
contig_8	cds	164312	166522	+	BOFHPH_02419	1046.0	0.0	1.001	1.0	0.696	UniRef:UniRef50_I9S9B6
contig_8	cds	167402	167755	-	BOFHPH_02420	171.0	1.6e-54	1.111	1.0	0.669	UniRef:UniRef50_A0A0I9SCI4
contig_8	cds	168413	168982	-	BOFHPH_02421	269.0	6.3e-91	0.989	0.930	0.701	UniRef:UniRef50_I8X4M2
contig_8	cds	169024	170475	-	BOFHPH_02422	664.0	4.7e-237	0.936	0.879	0.812	UniRef:UniRef50_A0A0P0G2C5
contig_8	cds	170507	171169	+	BOFHPH_02423	430.0	1.7e-153	1.0	0.921	0.968	UniRef:UniRef50_U5Q413
contig_8	cds	171257	172921	-	BOFHPH_02424	821.0	4.3e-296	1.153	1.002	0.696	UniRef:UniRef50_Q8A5Z4
contig_8	cds	173471	173659	+	BOFHPH_02425	137.0	8.2e-43	1.0	1.0	1.0	UniRef:UniRef50_A0A015W6D5
