locus_tag	ftype	length_bp	gene	EC_number	COG	product
GMFCDEOL_02204	CDS	1134				hypothetical protein
GMFCDEOL_02205	gene	648	gph			
GMFCDEOL_02205	CDS	648	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
GMFCDEOL_02206	gene	1557				
GMFCDEOL_02206	CDS	1557		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
GMFCDEOL_02207	gene	2079				
GMFCDEOL_02207	CDS	2079				hypothetical protein
GMFCDEOL_02208	gene	1383				
GMFCDEOL_02208	CDS	1383				hypothetical protein
GMFCDEOL_02209	gene	1446				
GMFCDEOL_02209	CDS	1446		3.1.6.-	COG3119	Endo-4-O-sulfatase
GMFCDEOL_02210	gene	1983				
GMFCDEOL_02210	CDS	1983				hypothetical protein
GMFCDEOL_02211	gene	3186				
GMFCDEOL_02211	CDS	3186			COG4771	TonB-dependent receptor P39
GMFCDEOL_02212	gene	4086	rcsC_18			
GMFCDEOL_02212	CDS	4086	rcsC_18	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_02213	gene	1497	exuT_2			
GMFCDEOL_02213	CDS	1497	exuT_2		COG2271	Hexuronate transporter
GMFCDEOL_02214	gene	1350				
GMFCDEOL_02214	CDS	1350				hypothetical protein
GMFCDEOL_02215	gene	1248				
GMFCDEOL_02215	CDS	1248				hypothetical protein
GMFCDEOL_02216	gene	3429				
GMFCDEOL_02216	CDS	3429				hypothetical protein
GMFCDEOL_02217	gene	801	tatC2			
GMFCDEOL_02217	CDS	801	tatC2		COG0805	Sec-independent protein translocase protein TatCy
GMFCDEOL_02218	gene	228	tatA			
GMFCDEOL_02218	CDS	228	tatA			Sec-independent protein translocase protein TatA
GMFCDEOL_02219	gene	2547				
GMFCDEOL_02219	CDS	2547		5.1.1.1		Alanine racemase
GMFCDEOL_02220	gene	987				
GMFCDEOL_02220	CDS	987				hypothetical protein
GMFCDEOL_02221	gene	366	mecI			
GMFCDEOL_02221	CDS	366	mecI			Methicillin resistance regulatory protein MecI
GMFCDEOL_02222	gene	1341				
GMFCDEOL_02222	CDS	1341				hypothetical protein
GMFCDEOL_02223	gene	114				
GMFCDEOL_02223	CDS	114				hypothetical protein
GMFCDEOL_02224	gene	2043				
GMFCDEOL_02224	CDS	2043				hypothetical protein
GMFCDEOL_02225	gene	1176				
GMFCDEOL_02225	CDS	1176				hypothetical protein
GMFCDEOL_02226	gene	312				
GMFCDEOL_02226	CDS	312				hypothetical protein
GMFCDEOL_02227	gene	1002	miaA_2			
GMFCDEOL_02227	CDS	1002	miaA_2	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GMFCDEOL_02228	gene	669				
GMFCDEOL_02228	CDS	669				hypothetical protein
GMFCDEOL_02229	gene	768	lpxA_2			
GMFCDEOL_02229	CDS	768	lpxA_2	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
GMFCDEOL_02230	gene	1386	lpxC			
GMFCDEOL_02230	CDS	1386	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
GMFCDEOL_02231	gene	1041	lpxD			
GMFCDEOL_02231	CDS	1041	lpxD	2.3.1.191		UDP-3-O-acylglucosamine N-acyltransferase
GMFCDEOL_02232	gene	1230				
GMFCDEOL_02232	CDS	1230				hypothetical protein
GMFCDEOL_02233	gene	825	pyrF			
GMFCDEOL_02233	CDS	825	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GMFCDEOL_02234	gene	1113	prfA			
GMFCDEOL_02234	CDS	1113	prfA		COG0216	Peptide chain release factor RF1
GMFCDEOL_02235	gene	1167	purM			
GMFCDEOL_02235	CDS	1167	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
GMFCDEOL_02236	gene	186				
GMFCDEOL_02236	CDS	186				hypothetical protein
GMFCDEOL_02237	gene	129				
GMFCDEOL_02237	CDS	129				hypothetical protein
GMFCDEOL_02238	gene	582	lemA_2			
GMFCDEOL_02238	CDS	582	lemA_2		COG1704	Protein LemA
GMFCDEOL_02239	gene	924				
GMFCDEOL_02239	CDS	924				hypothetical protein
GMFCDEOL_02240	gene	951				
GMFCDEOL_02240	CDS	951				hypothetical protein
GMFCDEOL_02241	gene	744	aroE			
GMFCDEOL_02241	CDS	744	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GMFCDEOL_02242	gene	738	ubiE_2			
GMFCDEOL_02242	CDS	738	ubiE_2	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GMFCDEOL_02243	gene	942	purC			
GMFCDEOL_02243	CDS	942	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GMFCDEOL_02244	gene	1014				
GMFCDEOL_02244	CDS	1014			COG1702	PhoH-like protein
GMFCDEOL_02245	gene	681				
GMFCDEOL_02245	CDS	681				hypothetical protein
GMFCDEOL_02246	gene	1638	floT			
GMFCDEOL_02246	CDS	1638	floT		COG2268	Flotillin-like protein FloT
GMFCDEOL_02247	gene	498				
GMFCDEOL_02247	CDS	498				hypothetical protein
GMFCDEOL_02248	gene	1788	glaB_1			
GMFCDEOL_02248	CDS	1788	glaB_1	3.2.1.-	COG5434	Alpha-1,3-galactosidase B
GMFCDEOL_02249	gene	1155				
GMFCDEOL_02249	CDS	1155				hypothetical protein
GMFCDEOL_02250	gene	759	truA			
GMFCDEOL_02250	CDS	759	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GMFCDEOL_02251	gene	900				
GMFCDEOL_02251	CDS	900				hypothetical protein
GMFCDEOL_02252	gene	654				
GMFCDEOL_02252	CDS	654				hypothetical protein
GMFCDEOL_02253	gene	1086	nahK			
GMFCDEOL_02253	CDS	1086	nahK	2.7.1.162		N-acetylhexosamine 1-kinase
GMFCDEOL_02254	gene	3336	lacZ_11			
GMFCDEOL_02254	CDS	3336	lacZ_11	3.2.1.23	COG3250	Beta-galactosidase
GMFCDEOL_02255	gene	813				
GMFCDEOL_02255	CDS	813				hypothetical protein
GMFCDEOL_02256	gene	1395				
GMFCDEOL_02256	CDS	1395		3.2.1.-	COG0673	Glycosyl hydrolase family 109 protein 1
GMFCDEOL_02257	gene	2268				
GMFCDEOL_02257	CDS	2268				hypothetical protein
GMFCDEOL_02258	gene	297				
GMFCDEOL_02258	CDS	297				hypothetical protein
GMFCDEOL_02259	gene	2772				
GMFCDEOL_02259	CDS	2772				hypothetical protein
GMFCDEOL_02260	gene	3294				
GMFCDEOL_02260	CDS	3294				hypothetical protein
GMFCDEOL_02261	gene	1380	xylE_2			
GMFCDEOL_02261	CDS	1380	xylE_2		COG0477	D-xylose-proton symporter
GMFCDEOL_02262	gene	897	btr_2			
GMFCDEOL_02262	CDS	897	btr_2		COG0614	HTH-type transcriptional activator Btr
GMFCDEOL_02263	gene	2652	xyl3A			
GMFCDEOL_02263	CDS	2652	xyl3A	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
GMFCDEOL_02264	gene	1437				
GMFCDEOL_02264	CDS	1437				hypothetical protein
GMFCDEOL_02265	gene	1476				
GMFCDEOL_02265	CDS	1476				hypothetical protein
GMFCDEOL_02266	gene	1638				
GMFCDEOL_02266	CDS	1638			COG0702	SusD-like protein P2
GMFCDEOL_02267	gene	3318	susC_9			
GMFCDEOL_02267	CDS	3318	susC_9		COG1629	TonB-dependent receptor SusC
GMFCDEOL_02268	gene	177				
GMFCDEOL_02268	CDS	177				hypothetical protein
GMFCDEOL_02269	gene	873	nadK			
GMFCDEOL_02269	CDS	873	nadK	2.7.1.23		NAD kinase
GMFCDEOL_02270	gene	714	pdxJ			
GMFCDEOL_02270	CDS	714	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
GMFCDEOL_02271	gene	723	tolQ_1			
GMFCDEOL_02271	CDS	723	tolQ_1		COG0811	Tol-Pal system protein TolQ
GMFCDEOL_02272	gene	423	tolR_1			
GMFCDEOL_02272	CDS	423	tolR_1			Tol-Pal system protein TolR
GMFCDEOL_02273	gene	843				
GMFCDEOL_02273	CDS	843				hypothetical protein
GMFCDEOL_02274	gene	552	yajL			
GMFCDEOL_02274	CDS	552	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
GMFCDEOL_02275	gene	663	ispD			
GMFCDEOL_02275	CDS	663	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
GMFCDEOL_02276	gene	2097	recG			
GMFCDEOL_02276	CDS	2097	recG	5.6.2.4		ATP-dependent DNA helicase RecG
GMFCDEOL_02277	gene	462	ndk			
GMFCDEOL_02277	CDS	462	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
GMFCDEOL_02278	gene	855				
GMFCDEOL_02278	CDS	855				hypothetical protein
GMFCDEOL_02279	gene	543				
GMFCDEOL_02279	CDS	543				hypothetical protein
GMFCDEOL_02280	gene	1344				
GMFCDEOL_02280	CDS	1344				hypothetical protein
GMFCDEOL_02281	gene	756	tpiA			
GMFCDEOL_02281	CDS	756	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
GMFCDEOL_02282	gene	450				
GMFCDEOL_02282	CDS	450				hypothetical protein
GMFCDEOL_02283	gene	585	folE			
GMFCDEOL_02283	CDS	585	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GMFCDEOL_02284	gene	573				
GMFCDEOL_02284	CDS	573				hypothetical protein
GMFCDEOL_02285	gene	936				
GMFCDEOL_02285	CDS	936				hypothetical protein
GMFCDEOL_02286	gene	3381				
GMFCDEOL_02286	CDS	3381			COG1629	TonB-dependent receptor P26
GMFCDEOL_02287	gene	1614				
GMFCDEOL_02287	CDS	1614			COG0702	SusD-like protein P2
GMFCDEOL_02288	gene	1527	atsA_4			
GMFCDEOL_02288	CDS	1527	atsA_4	3.1.6.1		Arylsulfatase
GMFCDEOL_02289	gene	2004	dnaG_3			
GMFCDEOL_02289	CDS	2004	dnaG_3	2.7.7.101		DNA primase
GMFCDEOL_02290	gene	774				
GMFCDEOL_02290	CDS	774				hypothetical protein
GMFCDEOL_02291	gene	1062	kdsA_2			
GMFCDEOL_02291	CDS	1062	kdsA_2	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
GMFCDEOL_02292	gene	1185	dapL_2			
GMFCDEOL_02292	CDS	1185	dapL_2	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
GMFCDEOL_02293	gene	903	pheA			
GMFCDEOL_02293	CDS	903	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
GMFCDEOL_02294	gene	723	lldR			
GMFCDEOL_02294	CDS	723	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
GMFCDEOL_02295	gene	909	nanA_2			
GMFCDEOL_02295	CDS	909	nanA_2	4.1.3.3	COG0329	N-acetylneuraminate lyase
GMFCDEOL_02296	gene	3297				
GMFCDEOL_02296	CDS	3297			COG1629	TonB-dependent receptor P26
GMFCDEOL_02297	gene	1461				
GMFCDEOL_02297	CDS	1461			COG0702	SusD-like protein P38
GMFCDEOL_02298	gene	1101				
GMFCDEOL_02298	CDS	1101				hypothetical protein
GMFCDEOL_02299	gene	1659				
GMFCDEOL_02299	CDS	1659				hypothetical protein
GMFCDEOL_02300	gene	1236				
GMFCDEOL_02300	CDS	1236				hypothetical protein
GMFCDEOL_02301	gene	963	bepA_3			
GMFCDEOL_02301	CDS	963	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
GMFCDEOL_02302	gene	1905	cshA_2			
GMFCDEOL_02302	CDS	1905	cshA_2	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
GMFCDEOL_02303	gene	1719	recJ			
GMFCDEOL_02303	CDS	1719	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GMFCDEOL_02304	gene	573	tag			
GMFCDEOL_02304	CDS	573	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
GMFCDEOL_02305	gene	834				
GMFCDEOL_02305	CDS	834				hypothetical protein
GMFCDEOL_02306	gene	348				
GMFCDEOL_02306	CDS	348				hypothetical protein
GMFCDEOL_02307	gene	432				
GMFCDEOL_02307	CDS	432				hypothetical protein
GMFCDEOL_02308	gene	486				
GMFCDEOL_02308	CDS	486				hypothetical protein
GMFCDEOL_02309	gene	621				
GMFCDEOL_02309	CDS	621				hypothetical protein
GMFCDEOL_02310	gene	633				
GMFCDEOL_02310	CDS	633		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
GMFCDEOL_02311	gene	717				
GMFCDEOL_02311	CDS	717				hypothetical protein
GMFCDEOL_02312	gene	732				
GMFCDEOL_02312	CDS	732				hypothetical protein
GMFCDEOL_02313	gene	324				
GMFCDEOL_02313	CDS	324				hypothetical protein
GMFCDEOL_02314	gene	1533				
GMFCDEOL_02314	CDS	1533				hypothetical protein
GMFCDEOL_02315	gene	852				
GMFCDEOL_02315	CDS	852				hypothetical protein
GMFCDEOL_02316	gene	1056				
GMFCDEOL_02316	CDS	1056				hypothetical protein
GMFCDEOL_02317	gene	501	dapH_3			
GMFCDEOL_02317	CDS	501	dapH_3	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
GMFCDEOL_02318	gene	852	wbgN_3			
GMFCDEOL_02318	CDS	852	wbgN_3	2.4.1.341		Alpha-1,2-colitosyltransferase
GMFCDEOL_02319	gene	987				
GMFCDEOL_02319	CDS	987				hypothetical protein
GMFCDEOL_02320	gene	1086				
GMFCDEOL_02320	CDS	1086				hypothetical protein
GMFCDEOL_02321	gene	834				
GMFCDEOL_02321	CDS	834				hypothetical protein
GMFCDEOL_02322	gene	753	wfgD			
GMFCDEOL_02322	CDS	753	wfgD	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
GMFCDEOL_02323	gene	897	gnu_4			
GMFCDEOL_02323	CDS	897	gnu_4	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
GMFCDEOL_02324	gene	951	wecA_5			
GMFCDEOL_02324	CDS	951	wecA_5	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
GMFCDEOL_02325	gene	126				
GMFCDEOL_02325	CDS	126				hypothetical protein
GMFCDEOL_02326	gene	252				
GMFCDEOL_02326	CDS	252				hypothetical protein
GMFCDEOL_02327	gene	480				
GMFCDEOL_02327	CDS	480				hypothetical protein
GMFCDEOL_02328	gene	93				
GMFCDEOL_02328	CDS	93				hypothetical protein
GMFCDEOL_02329	gene	2070				
GMFCDEOL_02329	CDS	2070				hypothetical protein
GMFCDEOL_02330	gene	435				
GMFCDEOL_02330	CDS	435				hypothetical protein
GMFCDEOL_02331	gene	531	tsaC			
GMFCDEOL_02331	CDS	531	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
GMFCDEOL_02332	gene	1791	clcB			
GMFCDEOL_02332	CDS	1791	clcB			Voltage-gated ClC-type chloride channel ClcB
GMFCDEOL_02333	gene	945	fmt			
GMFCDEOL_02333	CDS	945	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
GMFCDEOL_02334	gene	651	rpe			
GMFCDEOL_02334	CDS	651	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
GMFCDEOL_02335	gene	2019				
GMFCDEOL_02335	CDS	2019				hypothetical protein
GMFCDEOL_02336	gene	1032	nrnA			
GMFCDEOL_02336	CDS	1032	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
GMFCDEOL_02337	gene	645				
GMFCDEOL_02337	CDS	645				hypothetical protein
GMFCDEOL_02338	gene	1389	algC			
GMFCDEOL_02338	CDS	1389	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
GMFCDEOL_02339	gene	3006	lacZ_12			
GMFCDEOL_02339	CDS	3006	lacZ_12	3.2.1.23		Beta-galactosidase
GMFCDEOL_02340	gene	2310				
GMFCDEOL_02340	CDS	2310				hypothetical protein
GMFCDEOL_02341	gene	1197				
GMFCDEOL_02341	CDS	1197				hypothetical protein
GMFCDEOL_02342	gene	1185	mnmE_1			
GMFCDEOL_02342	CDS	1185	mnmE_1	3.6.-.-		tRNA modification GTPase MnmE
GMFCDEOL_02343	gene	1419	bioB			
GMFCDEOL_02343	CDS	1419	bioB	2.8.1.6		Biotin synthase
GMFCDEOL_02344	gene	1038				
GMFCDEOL_02344	CDS	1038		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
GMFCDEOL_02345	gene	1470	rsxB_4			
GMFCDEOL_02345	CDS	1470	rsxB_4	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GMFCDEOL_02346	gene	780	lytR_1			
GMFCDEOL_02346	CDS	780	lytR_1		COG3279	Transcriptional regulatory protein LytR
GMFCDEOL_02347	gene	1062				
GMFCDEOL_02347	CDS	1062				hypothetical protein
GMFCDEOL_02348	gene	888				
GMFCDEOL_02348	CDS	888				hypothetical protein
GMFCDEOL_02349	gene	4320	mdtC_2			
GMFCDEOL_02349	CDS	4320	mdtC_2			Multidrug resistance protein MdtC
GMFCDEOL_02350	gene	2343				
GMFCDEOL_02350	CDS	2343				hypothetical protein
GMFCDEOL_02351	gene	543	bsaA			
GMFCDEOL_02351	CDS	543	bsaA			Glutathione peroxidase BsaA
GMFCDEOL_02352	gene	531	idi			
GMFCDEOL_02352	CDS	531	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
GMFCDEOL_02353	gene	1221	queA_2			
GMFCDEOL_02353	CDS	1221	queA_2	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GMFCDEOL_02354	gene	1050				
GMFCDEOL_02354	CDS	1050				hypothetical protein
GMFCDEOL_02355	gene	225				
GMFCDEOL_02355	CDS	225				hypothetical protein
GMFCDEOL_02356	gene	639				
GMFCDEOL_02356	CDS	639				hypothetical protein
GMFCDEOL_02357	gene	324				
GMFCDEOL_02357	CDS	324				hypothetical protein
GMFCDEOL_02358	gene	1116				
GMFCDEOL_02358	CDS	1116				hypothetical protein
GMFCDEOL_02359	gene	354				
GMFCDEOL_02359	CDS	354				hypothetical protein
GMFCDEOL_02360	gene	603	lysO			
GMFCDEOL_02360	CDS	603	lysO		COG2431	Lysine exporter LysO
GMFCDEOL_02361	gene	288				
GMFCDEOL_02361	CDS	288				hypothetical protein
GMFCDEOL_02362	gene	1035				
GMFCDEOL_02362	CDS	1035				hypothetical protein
GMFCDEOL_02363	gene	2679				
GMFCDEOL_02363	CDS	2679				hypothetical protein
GMFCDEOL_02364	gene	879				
GMFCDEOL_02364	CDS	879				hypothetical protein
GMFCDEOL_02365	gene	438				
GMFCDEOL_02365	CDS	438				hypothetical protein
GMFCDEOL_02366	gene	558				
GMFCDEOL_02366	CDS	558				hypothetical protein
GMFCDEOL_02367	gene	1134	hemW			
GMFCDEOL_02367	CDS	1134	hemW		COG0635	Heme chaperone HemW
GMFCDEOL_02368	gene	285				
GMFCDEOL_02368	CDS	285				hypothetical protein
GMFCDEOL_02369	gene	171				
GMFCDEOL_02369	CDS	171				hypothetical protein
GMFCDEOL_02370	gene	312				
GMFCDEOL_02370	CDS	312				hypothetical protein
GMFCDEOL_02371	gene	987				
GMFCDEOL_02371	CDS	987				hypothetical protein
GMFCDEOL_02372	gene	495				
GMFCDEOL_02372	CDS	495				hypothetical protein
GMFCDEOL_02373	gene	2157	fusA_1			
GMFCDEOL_02373	CDS	2157	fusA_1		COG0480	Elongation factor G
GMFCDEOL_02374	gene	1560	sasA_9			
GMFCDEOL_02374	CDS	1560	sasA_9	2.7.13.3		Adaptive-response sensory-kinase SasA
GMFCDEOL_02375	gene	702	mprA			
GMFCDEOL_02375	CDS	702	mprA		COG0745	Response regulator MprA
GMFCDEOL_02376	gene	177				
GMFCDEOL_02376	CDS	177				hypothetical protein
GMFCDEOL_02377	gene	447	slyA			
GMFCDEOL_02377	CDS	447	slyA			Transcriptional regulator SlyA
GMFCDEOL_02378	gene	345	rpsF			
GMFCDEOL_02378	CDS	345	rpsF			Small ribosomal subunit protein bS6
GMFCDEOL_02379	gene	273	rpsR			
GMFCDEOL_02379	CDS	273	rpsR			Small ribosomal subunit protein bS18
GMFCDEOL_02380	gene	444	rplI			
GMFCDEOL_02380	CDS	444	rplI			Large ribosomal subunit protein bL9
GMFCDEOL_02381	gene	216				
GMFCDEOL_02381	CDS	216				hypothetical protein
GMFCDEOL_02382	gene	1674				
GMFCDEOL_02382	CDS	1674		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
GMFCDEOL_02383	gene	1320	mtaB			
GMFCDEOL_02383	CDS	1320	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
GMFCDEOL_02384	gene	858	lpxL			
GMFCDEOL_02384	CDS	858	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
GMFCDEOL_02385	gene	1032				
GMFCDEOL_02385	CDS	1032				hypothetical protein
GMFCDEOL_02386	gene	519	mgsA_2			
GMFCDEOL_02386	CDS	519	mgsA_2	4.2.3.3	COG1803	Methylglyoxal synthase
GMFCDEOL_02387	gene	1422				
GMFCDEOL_02387	CDS	1422				hypothetical protein
GMFCDEOL_02388	gene	369	folB			
GMFCDEOL_02388	CDS	369	folB	4.1.2.25		Dihydroneopterin aldolase
GMFCDEOL_02389	gene	1032				
GMFCDEOL_02389	CDS	1032				hypothetical protein
GMFCDEOL_02390	gene	2703				
GMFCDEOL_02390	CDS	2703				hypothetical protein
GMFCDEOL_02391	gene	153				
GMFCDEOL_02391	CDS	153				hypothetical protein
GMFCDEOL_02392	gene	2622				
GMFCDEOL_02392	CDS	2622				hypothetical protein
GMFCDEOL_02393	gene	789	nfrA2_2			
GMFCDEOL_02393	CDS	789	nfrA2_2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
GMFCDEOL_02394	gene	1428	dnaA			
GMFCDEOL_02394	CDS	1428	dnaA	3.6.4.-	COG0593	Chromosomal replication initiator protein DnaA
GMFCDEOL_02395	gene	894				
GMFCDEOL_02395	CDS	894				hypothetical protein
GMFCDEOL_02396	gene	1299				
GMFCDEOL_02396	CDS	1299				hypothetical protein
GMFCDEOL_02397	gene	894				
GMFCDEOL_02397	CDS	894				hypothetical protein
GMFCDEOL_02398	gene	471				
GMFCDEOL_02398	CDS	471				hypothetical protein
GMFCDEOL_02399	gene	741				
GMFCDEOL_02399	CDS	741				hypothetical protein
GMFCDEOL_02400	gene	2094				
GMFCDEOL_02400	CDS	2094				hypothetical protein
GMFCDEOL_02401	gene	2307				
GMFCDEOL_02401	CDS	2307				hypothetical protein
GMFCDEOL_02402	gene	537				
GMFCDEOL_02402	CDS	537				hypothetical protein
GMFCDEOL_02403	gene	2709	lptD_1			
GMFCDEOL_02403	CDS	2709	lptD_1			LPS-assembly protein LptD
GMFCDEOL_02404	gene	663	ung			
GMFCDEOL_02404	CDS	663	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
GMFCDEOL_02405	gene	1038	asnA			
GMFCDEOL_02405	CDS	1038	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
GMFCDEOL_02406	gene	73				
GMFCDEOL_02406	tRNA	73				tRNA-Arg(ccg)
GMFCDEOL_02407	gene	729	hxpA			
GMFCDEOL_02407	CDS	729	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
GMFCDEOL_02408	gene	507				
GMFCDEOL_02408	CDS	507				hypothetical protein
GMFCDEOL_02409	gene	1338	pgi			
GMFCDEOL_02409	CDS	1338	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
GMFCDEOL_02410	gene	996	gpsA			
GMFCDEOL_02410	CDS	996	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GMFCDEOL_02411	gene	1728	lysU			
GMFCDEOL_02411	CDS	1728	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
GMFCDEOL_02412	gene	1389	mepA_2			
GMFCDEOL_02412	CDS	1389	mepA_2			Multidrug export protein MepA
GMFCDEOL_02413	gene	2211				
GMFCDEOL_02413	CDS	2211				hypothetical protein
GMFCDEOL_02414	gene	354				
GMFCDEOL_02414	CDS	354				hypothetical protein
GMFCDEOL_02415	gene	570				
GMFCDEOL_02415	CDS	570				hypothetical protein
GMFCDEOL_02416	gene	1452	mepA_3			
GMFCDEOL_02416	CDS	1452	mepA_3		COG0534	Multidrug export protein MepA
GMFCDEOL_02417	gene	663	cmk_1			
GMFCDEOL_02417	CDS	663	cmk_1	2.7.4.25		Cytidylate kinase
GMFCDEOL_02418	gene	1665	aspT_3			
GMFCDEOL_02418	CDS	1665	aspT_3			Aspartate/alanine antiporter
GMFCDEOL_02419	gene	189				
GMFCDEOL_02419	CDS	189				hypothetical protein
GMFCDEOL_02420	gene	1899	icmF			
GMFCDEOL_02420	CDS	1899	icmF	5.4.99.13		Fused isobutyryl-CoA mutase
GMFCDEOL_02421	gene	2148	mutB			
GMFCDEOL_02421	CDS	2148	mutB	5.4.99.2		Methylmalonyl-CoA mutase large subunit
GMFCDEOL_02422	gene	96				
GMFCDEOL_02422	CDS	96				hypothetical protein
GMFCDEOL_02423	gene	1392				
GMFCDEOL_02423	CDS	1392				hypothetical protein
GMFCDEOL_02424	gene	2223	topB_2			
GMFCDEOL_02424	CDS	2223	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
GMFCDEOL_02425	gene	723				
GMFCDEOL_02425	CDS	723				hypothetical protein
GMFCDEOL_02426	gene	99				
GMFCDEOL_02426	CDS	99				hypothetical protein
GMFCDEOL_02427	gene	3432	rocA			
GMFCDEOL_02427	CDS	3432	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
GMFCDEOL_02428	gene	1053	pva			
GMFCDEOL_02428	CDS	1053	pva	3.5.1.11	COG3049	Penicillin V acylase
GMFCDEOL_02429	gene	1365	tpdA			
GMFCDEOL_02429	CDS	1365	tpdA	3.4.13.23		Cysteinylglycine-S-conjugate dipeptidase
GMFCDEOL_02430	gene	1077	aroC			
GMFCDEOL_02430	CDS	1077	aroC	4.2.3.5	COG0082	Chorismate synthase
GMFCDEOL_02431	gene	579				
GMFCDEOL_02431	CDS	579				hypothetical protein
GMFCDEOL_02432	gene	1200				
GMFCDEOL_02432	CDS	1200				hypothetical protein
GMFCDEOL_02433	gene	3453				
GMFCDEOL_02433	CDS	3453			COG4771	TonB-dependent receptor P3
GMFCDEOL_02434	gene	1887				
GMFCDEOL_02434	CDS	1887				hypothetical protein
GMFCDEOL_02435	gene	1323				
GMFCDEOL_02435	CDS	1323				hypothetical protein
GMFCDEOL_02436	gene	114				
GMFCDEOL_02436	CDS	114				hypothetical protein
GMFCDEOL_02437	gene	147				
GMFCDEOL_02437	CDS	147				hypothetical protein
GMFCDEOL_02438	gene	3216				
GMFCDEOL_02438	CDS	3216			COG4771	TonB-dependent receptor P39
GMFCDEOL_02439	gene	1842				
GMFCDEOL_02439	CDS	1842				hypothetical protein
GMFCDEOL_02440	gene	513				
GMFCDEOL_02440	CDS	513				hypothetical protein
GMFCDEOL_02441	gene	1176				
GMFCDEOL_02441	CDS	1176				IS66 family transposase ISBthe6
GMFCDEOL_02442	gene	1488				
GMFCDEOL_02442	CDS	1488				IS1182 family transposase ISPsy36
GMFCDEOL_02443	gene	1368				
GMFCDEOL_02443	CDS	1368				hypothetical protein
GMFCDEOL_02444	gene	1344				
GMFCDEOL_02444	CDS	1344				hypothetical protein
GMFCDEOL_02445	gene	300				
